F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
1558.52,-17088.57,-337.93,26337.12,605.73,-18.75,1722.52,18.83,15.7,-100.58,8,1425.96,-481.62,-15.93,0.84,43.44,10,-31629.72,-591.52,Very high,-356.82,288.68,0.2,-238.53,-40003.53,-120.88,Europe,-140.99,13449.42,8,-48.87,-649.48,-63.54,-1936.11,7.54,3600.22,842.83
423.7,-9829.14,-84.71,21458.32,556.05,-15.87,1894.92,10.57,30.44,-37.41,4,561.86,-421.74,-15.87,25.08,44.1,11.45,-31027.77,-551.28,Very low,-365.88,242.3,3.56,-197.34,-22323.72,-143.16,Rest,-94.95,9906.72,6,-3.76,-160.9,-62.7,-508.89,-0.08,3398.08,6.64
1759.78,-4904.64,-159.31,23569.62,575.04,-9.71,2131.16,5.01,63.22,-36.95,4,1546.05,-440.58,-5.97,1.26,83.13,22.36,-15759,-501.48,Very high,-384.14,336.24,0.92,-120.27,-36907.53,-134.24,UK,-69.75,14684.88,12,-12.77,54.47,-66.75,-1259.16,9.62,3819.38,2614.4
1316.58,-7326.99,-293.64,17998.76,380.22,-15.03,2075.76,9.41,-20.08,-76.79,4,595.01,-485.73,-9.96,3.36,35.4,11.9,-20112.99,-565.92,High,-287.26,188.8,12.36,-239.97,-15135.24,-115.93,USA,-84.78,9900.96,6,-6.54,-163.54,-58.89,-1963.56,17,3320.08,1403.3
1218.58,-29585.4,-537.35,34251.6,592.47,-13.28,1220.3,11.73,9.46,-0.53,7,1004.96,-487.23,-6.93,14.25,43.74,13.29,-23552.22,-461.56,Low,-340.46,274.2,0.12,-75.21,-19321.62,-128.02,Europe,-120.89,5245.46,6,-21.09,-580.65,-63.48,367.71,8.8,3632.64,159.71
820.88,-16542.87,-107.58,26797.7,321.9,-14.79,731.74,17.52,21.74,-81.4,7,1402.22,-774.51,-9.9,6.66,63.12,14.43,-28366.56,-332.96,High,-361.64,246.66,2.24,-76.8,-17893.32,-126.07,UK,-60.29,2334.8,14,-10.69,711.64,-39.21,-1046.31,-0.06,4107.36,-50.24
-151.2,-39784.44,-6.97,20156.06,591.63,-10.62,1959.06,11.75,-38.52,-35.22,5,1311.19,-501.39,-23.76,9.24,52.14,13,-14940,-617.41,Medium,-319.3,242.1,1.4,-133.5,-30954.09,-88.95,UK,-113.8,4759.66,6,21.14,-549.1,-60.96,-634.53,9.82,3547.3,-51.14
1044.9,-5346.06,-340.35,30979.14,320.1,-14.37,1594.6,14,-20.94,-14.59,4,1291.46,-564.81,-9.3,4.17,45.81,13.29,-33383.46,-809.36,High,-275.3,132.94,28.9,-237.63,-34892.43,-113.43,Europe,-166.27,8350.38,12,1.22,-376.08,-59.04,-675.33,9.28,5443.16,2257.4
1451.94,479.34,75.21,32726.14,415.47,-12.49,974.2,8.68,-2.2,-53.95,2,1255.45,-236.55,-7.5,9.54,39.9,12.85,-7117.47,-806.36,Very low,-299.24,201.52,34,-63.27,-53567.52,-107.48,USA,-160.77,9984.48,6,-10.55,-159.53,-73.62,-3471.06,4.5,4720.48,1608.58
2193.04,-21929.7,-90.25,14212.56,723.42,-13.13,1622.18,21.37,4.36,-52.54,6,975.1,-437.04,-24.06,7.65,40.2,13.52,-31137.75,-403.66,Medium,-295.18,249.68,237.84,-221.4,-29777.34,-94.03,USA,-180.62,1581,10,12.89,-551.85,-68.34,-2574.57,4.26,6433.18,224.55
879.36,-16523.28,-98.53,19509.76,515.16,-15.2,1910.02,15.58,-7.5,-80.53,3,964.85,-555.24,-19.11,22.41,43.86,22.72,-13937.76,-387.78,Low,-318.9,278.44,8.68,93.78,-43585.95,-132.51,Europe,-146.4,4655.84,12,-5.09,-497.66,-65.07,-2242.41,0.16,4211.28,-341.11
425.5,-18494.04,-5.9,18534.32,635.67,-5.62,2227.12,8.05,-70.2,-78.67,5,863.89,-498.51,-9.39,24.06,28.65,14.18,-12123.6,-730.41,Very high,-332.26,295.82,68.46,-161.88,-23196.66,-112.31,UK,-117.29,6924.42,4,14.81,-1153.29,-41.76,-2787.99,6.06,3504.52,3457.4
1573.92,-5996.91,-76.23,27540.02,302.22,-14.44,1847.1,8.05,-222.66,-52.29,7,852.54,-458.7,-9.6,26.88,34.8,22.36,-17111.31,-908.9,Medium,-265.2,225.8,1.74,-195.87,-16388.22,-196.02,Europe,-147.37,8718.82,14,2.91,-258.38,-56.55,1021.92,6.14,3135.8,-1307.75
1169.52,-30157.62,-536.71,17207.08,319.23,-7.87,1768.58,7.7,-57.88,-41.17,4,1162.32,-515.7,-8.37,10.65,48.9,14.21,-27181.14,-566.84,Very high,-394.52,320.88,0.76,-116.85,-30038.25,-189.95,Europe,-112.38,-7285.96,4,-8.98,-293.18,-59.52,-861.48,6.08,5304.72,2832.92
1240.64,-4075.05,307.88,24565.58,514.8,-15.12,2311.54,11.02,33,-20.48,5,641.5,-412.59,-6.51,5.88,46.05,10.87,-14958.6,-363.76,Low,-341.04,245.54,21.04,-95.85,-32701.41,-124.7,USA,-15.77,8351.92,6,-43.8,787.02,-53.85,-2848.17,7.12,4322.9,778.84
1357,-12382.47,-227.15,29590.34,535.26,-9.58,2095.66,9.81,69.28,-12.7,5,766.38,-602.25,-7.95,3.9,47.97,15.05,-28809.87,-396.02,Low,-322.68,177.16,11.5,-358.44,-27972.6,-124.75,UK,-164.19,9806.82,6,13.69,-129.1,-25.86,-1774.56,12.08,2461.28,2314.81
709.9,-14016.57,-90.18,21955.74,591.72,-12.57,1810.86,5.64,7.96,9.38,5,598.47,-569.79,-8.25,15.54,34.68,15.62,-16101.33,-337.9,Low,-299.64,257.64,4.64,-188.46,-27880.23,-108.63,Rest,-109.34,11550.78,2,-21.4,-751.39,-43.29,-523.53,12.14,5737.58,629.88
995.64,-21898.38,-296.45,30271.32,711.63,-16.48,2170.46,11.3,56.66,-77.19,8,1215.39,-432.84,-10.35,4.17,34.35,13.62,-6930.09,-272.9,Medium,-303.26,171.82,0.56,-64.5,-34159.29,-95.07,Rest,-93.6,22441.14,2,-57.44,-247.22,-69.39,-1356.09,9.24,5022,620.66
932.52,-5104.38,-951.65,24472.38,457.29,-2.95,2151.9,10.5,44.36,-79.32,3,700.31,-792.75,-33.57,11.76,47.22,16.97,-26132.04,-314.41,Low,-258.3,217.08,1.2,-159,-21177.45,-132.86,Rest,-104.39,1988.78,10,-27.63,185.58,-59.13,-2432.91,-4.76,3520.58,-24.35
-223.28,-4861.35,-621.03,31095.22,557.34,-16.06,1738.28,1.91,-109.8,-18.99,7,1327.49,-618.45,-26.16,2.25,52.44,18.41,-13892.22,-246.03,Medium,-231.98,160.54,0.08,-192.09,-31629.81,-102.61,Rest,-189.69,8302.12,6,-4.19,-357.68,-62.25,-815.79,4.74,3737.84,34.96
1007.1,-18878.13,-21.01,26515.08,501.54,-13.95,1363.82,3.22,-19.52,-43.33,3,1513.26,-575.34,-6.48,18.24,64.62,23.47,-6650.79,-499.4,Very low,-241.5,212.04,1.56,-229.11,-30413.19,-83.05,USA,-147.47,8522.2,16,-27.27,-519.35,-62.01,-1597.86,15.92,3721.08,-434.61
1438.6,6451.44,-216.65,20501.76,641.88,-15.05,1831.72,11.18,2.4,-43.07,5,911.4,-762.54,-16.74,7.83,39.87,14.9,-35280.18,-290.11,Very low,-344.28,161.12,0.02,-131.7,-15144.57,-110.9,Rest,-107.46,17521.12,10,-27.13,-1221.83,-56.43,-1451.88,7.42,2946.32,-243.62
937.52,-9428.73,-933.95,20204.82,491.61,-13.33,1464.36,11.41,32.38,-10.94,8,901.55,-528.6,-12.96,16.32,46.47,11.65,-38814.78,-366.71,Low,-321.66,269.06,0.02,-162.51,-43206.39,-56.92,USA,-149.45,6340.22,14,-40.78,-1615.35,-63.96,-2058,4.66,3453.74,43.58
1656.5,-19795.89,-88.37,17813,703.71,-12.68,2156.98,14.91,-14.06,-37.62,4,880.71,-448.77,-7.14,16.38,44.82,11.18,-20155.17,-527.28,Low,-320.88,237.12,17.64,-92.31,-18196.65,-100.35,Rest,-174.26,9268.6,8,-15.05,147.98,-58.32,-1345.26,5.94,5043.26,319.81
368.14,-3874.5,-278.23,16829.84,627.45,-9.57,1810.44,3.58,66.3,-43.35,3,939.87,-344.7,-22.08,10.92,40.05,8.82,-26097.36,-378.73,Medium,-360.18,270.8,1,-116.94,-24927.27,-91.94,Europe,-57.12,18630.6,12,-50.33,-322.77,-28.74,-949.44,0.7,4054.46,-993.43
675.82,-22596.54,-586.28,28999.36,620.7,-17.33,1744.86,7.37,-129.48,-91.68,4,780.06,-373.02,-28.26,6.63,46.56,9.92,-10444.41,127.36,Very high,-337.96,242.32,0.1,-196.05,-23616.48,-80.96,UK,-118.52,-5614.7,6,-28.67,-36.54,-50.28,-1803.99,8.94,3447.1,539.03
696.6,-14256.33,-432.46,26421.54,594.33,-10.83,2139.48,7,52.16,-60.85,2,961.21,-540.9,-25.23,2.22,66.6,13.5,-27374.19,-428.74,Medium,-421.38,304.28,39.7,-79.77,-7583.58,-117.26,Europe,-93.51,7567.2,2,-15.44,-419.42,-54.03,-1794.9,12.54,3701.52,1472.83
648.02,-15929.61,-386.15,17616.74,635.82,-19.71,2012.54,8.1,198.48,-23.65,4,1358.09,-471.66,-12.87,28.56,90,10.46,-34933.32,-407.57,High,-85.46,222.52,0.06,-266.46,-38622.72,-119.87,Rest,-152.77,8031.94,4,-86.46,-408.6,-52.26,-1102.98,8.88,2087.96,670.41
-1271.54,-14544.24,-298.57,15095.08,800.91,-19.14,1767.14,12.57,-16.06,-71.33,4,1197.02,-474.12,-10.8,2.61,46.05,8,-25580.28,-905.26,Low,-220.88,260.6,2,-115.23,-33055.65,-69.41,USA,-98.86,16085.86,6,-65.91,-25.09,-58.59,-2842.41,-7.54,3587.3,969.81
1152.26,-16402.89,-285.9,18004.2,538.32,-18.11,1214.48,10.95,93.78,-2.01,5,769.5,-670.26,-19.68,12.15,35.43,13.51,-31349.37,-732.15,High,-382.2,208.92,1.58,-140.58,-35850.03,-101.55,Rest,-103.43,14143.26,12,20.55,-375.57,-65.25,-1851.06,11.08,3075.88,116.79
930.46,-22607.22,-379.37,31321.54,293.1,-11.93,2365.54,3.27,-42.18,-65.06,8,1292.56,-325.5,-15.36,1.77,46.38,12.6,-26292.03,-963.63,Medium,-282.86,245.26,5.86,-410.49,-17298.51,-72.01,UK,-168.94,9526,8,32.59,-318.07,-73.77,-269.55,5.22,2936.2,116.81
1136.58,-4729.17,-653.88,27131.12,546.33,-12.81,2871.82,8.04,-26.26,-87.02,2,864.96,-534.27,-24.03,3.96,85.2,21.29,-23322.39,-89.09,Medium,-147.64,254,0.96,-78.93,-31134.06,-142.69,Rest,-174.44,6933.3,16,-6,-612.76,-52.11,-2667.21,19,3244.4,51.39
1275.18,550.08,-271.33,27335.42,710.55,-17.35,760.32,7.92,19.76,-68.12,3,792.76,-473.07,-12.12,3.3,40.05,8.81,-28646.19,-532.94,High,-482.14,238.26,21.3,-74.58,-46866.84,-114.28,UK,-135.37,19331.96,14,18.05,-648.09,-47.31,-2575.56,6.56,2814.86,2947.82
651.58,-15889.47,-75.66,12625.76,633.87,-10.93,2328.2,10.61,9.52,-91.38,2,1213.79,-406.35,-29.43,16.17,33.69,16.57,-25809.96,-419.31,Very low,-371.28,264.02,7.98,-102.18,-18679.29,-112.69,Rest,-143.61,10827.82,6,0.86,-366.6,-56.61,-2443.02,5.44,2970.06,-134.4
906.12,-3915.78,-175.52,29822.9,594.78,-9.45,1804,12.55,89.08,-95.54,3,1237.39,-632.88,-5.7,6.45,44.97,15.72,-27864.15,-692.66,High,-249.34,299.1,0.52,-139.02,-24630.21,-133.9,UK,-124.13,848.38,8,-16.14,-1015.14,-58.56,-1283.58,-5.34,3315.06,2147.32
985,-12075.06,-265.8,27617.28,656.73,-14.79,1409.1,8.29,44.04,16.5,4,1105.55,-526.98,-28.83,4.95,42.96,16.33,-24801.51,-816.49,Medium,-256.52,266.64,1.28,-198.45,-33014.61,-53.92,Europe,-108.55,10626.58,8,-11.38,-47.66,-41.28,-3004.71,-8.6,2550.5,-922.89
265.58,-18577.56,-207.45,24388.84,615.99,-12.91,2813.74,25.61,-2.26,-87.45,4,1266.43,-251.55,-4.47,11.25,49.26,12.21,-18602.85,52.11,Medium,-390.14,136.04,0.54,-83.97,-32882.88,-85.28,Rest,-241.93,8520.3,14,166.15,-1094.48,-46.47,-2609.4,1.4,2638.1,290.26
-340.36,-14065.98,-274.71,23700.06,490.74,-13.31,1414.36,8.62,147.88,-104.23,5,1340.07,-453.3,-11.43,7.11,47.1,16.4,-28494.42,-783.04,Very low,-245.86,268.92,13.8,-100.98,-40900.26,-89.09,Rest,-121.5,10422.2,6,-22.08,-242.3,-51.24,-2524.95,6.62,3097.76,528.37
1920.86,-19668.9,224.97,18726.7,557.94,-9.64,1943.62,5.9,-118.88,-59.66,3,958.13,-515.4,-22.92,6.72,50.28,13.46,-5101.14,-158.64,Medium,-450.06,256.72,4.66,-222.57,-33083.49,-134.52,USA,-151.71,3243.3,12,-6.19,-679.33,-56.4,-1851.96,12.56,3457.28,-492.94
269.8,-29361.75,-280.87,20743.28,727.38,-17.36,1714.46,8.6,-56.16,-61.64,3,901.54,-408.69,-25.62,15.75,31.26,13.4,-28958.07,-713.7,High,-261.24,280.8,2.1,-233.43,-29899.35,-133.34,Europe,-124.32,8087.78,8,1.03,-1120.15,-55.95,-1123.71,4.92,4312.5,-59.29
149.64,-3994.05,-238.87,19698.78,559.68,-9.45,1465,13.64,96.5,-34.97,5,1151.03,-544.38,-3.87,6,47.73,13,-27320.04,-776.78,Very low,-412.24,207.66,2.5,-141.09,-29078.37,-130.67,Rest,-175.25,69.98,2,-3.56,-1000.86,-52.5,-2555.16,6.02,3392.16,697.49
1045.4,-611.19,-542.56,22238.52,565.29,-9.73,2155.48,7.17,-41.5,-6.3,6,1283.76,-508.95,-13.41,4.29,46.2,8.79,-13815.81,-123.16,Very low,-362.88,142.9,31.4,-93.54,-24456.96,-111.81,USA,-129.56,13627.5,4,-9.86,-269.78,-53.16,-2530.14,1.1,2904.34,1227.07
930.68,-19494.33,136.84,23727.6,805.38,-13.96,2089.96,1.09,-56.94,-51.57,0,857.07,-462.81,-4.14,8.31,105.72,10.88,-20014.92,-543.91,Medium,-284.42,326.46,1.9,-207.63,-19758.12,-97,UK,-105.36,5800.9,14,-17.35,-186.08,-29.01,-1034.13,18.14,3353.2,280.03
210.5,-20939.88,-286.32,27618.6,614.31,-13.84,1810.94,9.07,168.76,-58.45,4,1156.69,-342.66,-6.21,11.43,40.98,9.59,-12008.58,-159.77,Medium,-721.12,159.08,0.06,-48.3,-27719.37,-132.9,USA,-178.29,1245.92,6,2.39,-375.84,-47.4,-2114.25,-0.72,3923.34,899.81
1053.5,-5160.06,-523.64,31012.94,548.61,-13.61,2291.52,11.23,-29.54,-57.4,5,749.36,-412.65,-14.34,16.47,51.27,14.82,-24633.15,-179.25,Medium,-218.06,297.92,250.94,-158.64,-32797.23,-154.21,UK,-107.26,11002.18,10,-55.75,-384.04,-58.41,-2002.5,3.38,4239.02,3255.25
1160.4,-21199.17,89.31,28968.4,503.94,-20.53,2164.58,5.61,110,-17.46,1,1261.86,-479.19,-5.16,5.49,30.72,17.94,-20639.46,-495.22,High,-260.38,269.9,6.3,62.73,-36995.76,-101.96,USA,-102.51,5831.64,8,-6.78,-309.1,-57.54,-379.89,12.3,4096.08,1780.32
196.54,1055.91,-213.18,29939.16,581.82,-11.43,1315.76,10.31,-29.04,-116.58,3,1109.61,-390.03,-10.8,7.44,36.15,7.68,-18540.06,-827.96,High,-227.46,239.6,1.1,-86.28,-36549.12,-101.77,UK,-27.5,9118.42,14,2.66,-910.68,-41.76,-297.03,6.62,3500.72,773.52
578.36,-12374.64,-339.89,26060.36,653.49,-14.1,1828.56,11.48,-55.4,-70.52,3,1214.49,-362.52,-35.16,4.44,43.08,9.02,-11722.2,-541.69,Very low,-356,194.36,13383.66,-71.01,-31878.57,-117.99,Europe,-139.34,4388.8,12,-116.18,-1028.55,-53.22,-3754.32,6.34,3233.44,-432.06
-33.48,-7164.72,355.29,15984.86,495.66,-18.65,1290.66,9.94,-21.58,-29.82,3,886.76,-750.18,-9.24,18.66,45.39,16.57,-40891.83,-475.71,Medium,-496.16,267.6,4.86,-267.06,-25594.29,-85.15,UK,-108.16,10849.22,10,-17.3,-758.37,-83.61,-1148.91,10.9,5750.24,67.59
1948.64,-11586.21,284.62,28880.32,589.44,-11.81,1699.48,12.29,21.06,-65,5,977.42,-122.52,-12.63,5.7,32.52,14.69,-18663.75,-231.64,Medium,-331.32,192.34,20.72,-177.21,-28666.32,-149.81,Europe,-103.68,9235.66,2,18.75,-319.5,-67.38,-620.79,16.24,3422.46,1480
31.2,4.92,-596.81,14424.78,886.77,-19.81,673.04,10.04,6.62,-25.12,5,862.32,-562.17,-23.04,3.06,46.5,15.48,-14484.75,-571.13,Very high,-338.62,137.68,0.06,-155.55,-25667.1,-151.97,Rest,-84.48,7932.9,12,15.78,-1030.38,-54.06,-1584.45,0.42,5855.42,30.11
-202.06,-11808.42,43.81,25487.78,574.38,-4.91,1158.56,8.71,-92.28,-66.54,3,1148.71,-594.96,-18.51,2.46,44.67,28.46,-26385.66,-378.53,Very low,-264.9,249.1,30.4,-215.73,-37000.71,-136.3,UK,-120.22,12815.5,4,-14.23,-405.04,-58.59,-1512.75,6.08,3483.44,1005
791.46,-11096.25,-66.57,23715.46,446.25,-11.94,1339.04,6.87,-64.48,-56.75,4,449.72,-582.21,-15.33,16.08,41.34,18.13,-19608.51,-685.44,Medium,-204.26,300.14,0.24,-74.31,-32217.66,-53.76,Europe,-139.84,9258.8,12,-9.39,-482.25,-62.49,-1513.65,6.5,3632.74,-1074.25
1207.52,-22888.59,-131.73,32474.82,589.98,-12.15,1528.24,3.81,150.82,-60.79,0,1343.88,-661.29,-11.13,16.68,46.68,14.41,-13615.92,-454.1,Low,-250.04,228.44,17.78,-114.45,-8620.2,-143.8,UK,-250.77,17352.02,12,16.26,-143.66,-59.46,-1039.74,14.4,3649.94,180.78
1690.62,-17840.52,138.87,23662.08,468.81,-10.33,1642.36,5.4,-117.42,-15.48,4,1044.19,-444.75,-8.91,8.82,24.78,11.63,-31463.01,-183.31,Low,-317.24,143.18,8.76,-178.47,-28616.49,-126.09,Europe,-111.58,3300.08,8,9.74,-466.49,-58.5,-2927.76,-5.04,3844.68,366.28
842.74,1185.78,-711.19,27122.62,379.59,-24.25,2811.5,10.32,-50.28,-73.13,2,1330.04,-499.83,-18.48,8.28,45.15,16.37,-18886.95,-467.34,High,-343.48,138.94,44.72,-121.11,-33566.61,-145.48,Rest,-104.56,12685.62,8,-48.51,-553.56,-50.34,-1761.3,4.78,4246.9,1280.55
312.06,-3650.04,-315.32,23239.96,810.93,-1.68,2492.38,9.65,-25,-29.13,4,815.75,-689.43,-14.61,13.74,43.68,17.17,-28259.13,-706.23,Low,-293.74,221.92,0.38,63.36,-20668.62,-112.66,Europe,-124.3,16427.3,8,-33.24,-310.53,-57.45,-680.7,4.92,3735.14,-720.03
1008.24,-15376.2,59.47,22508.4,657.51,-12.38,1510.78,10.27,-28.78,-69.58,4,1448.07,-50.01,-17.01,9.6,44.4,15.27,-22247.22,-485.26,High,-315.46,115.18,11.56,-101.43,-27607.23,-105.64,Europe,-118.83,-1418.84,10,-10.4,-147.09,-67.44,-1233.09,9.14,3898.4,48.61
369.68,-13694.67,-382.93,32095.02,643.65,-14.62,1437.66,14.72,-48.8,-72.24,6,1022.38,-492.84,-12.78,6.6,38.13,15.63,-21954.3,-591.08,Very low,-381.38,285.18,361.24,-25.44,-30694.86,-114.83,Rest,-121.33,-1044,8,-16.74,-483.24,-57.96,-653.19,6.46,3597.78,543.04
694.52,-1998.75,-80.14,23836.6,597.9,-19.37,2344.86,7.95,-191.38,6.42,5,1199.74,-284.1,-17.16,5.43,34.29,14.52,-21070.62,-457.92,Very low,-210.04,263.92,178.84,-126.21,-36889.17,-107.79,USA,-181.13,3458.9,8,33.61,-368.9,-70.2,-1861.62,2.02,4842.36,590.33
1286.18,3118.38,-318.37,20073.58,622.29,-14.28,2885.56,5.37,15.06,-47.34,2,1472.49,-645.96,-9.21,40.17,24.21,18.02,-14289.12,-852.17,High,-289.08,271.84,5.8,-4.38,-36788.64,-105.1,Europe,-110.04,9219.74,2,-37.06,-242.39,-88.98,-2397.72,0.64,3590.24,2876.65
550.48,-24306.36,-95.25,15112.64,516.18,-22.42,1717.86,12.54,-8.2,16.85,9,985.4,-720.06,-4.98,6.81,33.78,13.91,-23808.24,-450.6,Medium,-149.98,164.9,5.94,-121.23,-42495.15,-123.91,Europe,-167.77,6281.06,2,-64.21,-413.1,-57.54,-1107.39,2.9,3771.38,2511.5
276.68,-22141.02,-58.6,29993.52,551.67,-9.72,2408.82,4.06,77.26,18.17,4,634.7,-459.54,-21.21,14.64,59.4,25.22,-2919,-228.05,Low,-347.3,191.38,7.24,-171.84,-16439.91,-85.16,UK,-151.16,7841.44,10,-7.49,-501.5,-54.72,-354.45,3.88,4139.02,-130.06
1146.02,-20464.41,87.77,24250.98,529.71,-10.9,1197.14,11.76,-95.6,-137.44,2,764.21,-430.02,-5.46,4.8,44.16,14.84,-14914.14,-546.73,Very low,-319.9,153.82,0.46,-284.64,-21770.76,-52.91,Europe,-146.38,13064.8,4,20.96,-402.2,-57,-1785.84,0.06,2676.52,280.65
299.86,2349.78,13.57,16812.88,542.43,-10.59,2524.02,7.18,62.74,-51.09,3,2109.45,-838.98,-9.18,42.78,44.19,13.56,-23031.72,-519.92,High,-345.52,179.78,490.02,-127.62,-50494.02,-125.67,Rest,-105.69,-656.46,6,-61.8,-522.12,-52.5,-352.98,5.1,3511.84,1596.99
1308.98,-12148.23,-342.5,32832.64,718.74,-15.05,2199.66,17,42.3,-82.64,4,888.01,-490.68,-10.92,8.46,39.18,16.29,-31943.19,-539.52,High,-296.02,331,0.88,-285.39,-43905.75,-189.04,Europe,-111.06,12380.88,8,-5.56,-107.72,-55.77,-2326.35,5.16,4213.02,2320.01
940.74,-9969.06,-235.28,27270.98,515.97,-15.16,2062,8.61,-95.32,-38.94,5,871.7,-665.55,-10.86,12.69,35.73,12.2,-9912.27,-344.26,Low,-295.76,179.66,9.3,-319.74,-21537.24,-202.4,UK,-96.12,5765.28,8,-67.56,-143.78,-65.91,-424.5,6.24,3783.08,651.59
438.54,-19131.9,397.78,23298.02,578.04,-14.16,1053.08,11.72,59.72,-32.8,3,1127.58,-359.61,-2.97,3.93,2.04,15.21,-26731.32,-784.58,Low,-350.92,194.76,0.24,-217.77,-28765.17,-113.18,USA,-150.53,19417.34,4,100.85,-38.3,-54.57,-696.03,2.64,4149.28,418.87
698.46,-12658.38,-271.25,29542.32,1194.48,-13.86,1298.3,6.91,-13.76,-64.4,3,1435.76,-500.37,-5.19,13.71,43.92,14.37,-21428.31,-130.52,Medium,-318.24,235.2,45417.44,-35.73,-15374.31,-131.89,USA,-126.88,-857.92,6,-16.23,-793.38,-86.04,-1605.06,4.82,3432.32,2853.55
276.56,-8862.63,-367.08,36543.76,550.05,-13.85,1326.26,11.23,106.72,-19.55,5,1474.19,-753.42,-23.7,9.24,56.76,12.02,-35123.37,-305.38,Very low,-324.52,281.62,170.64,-111.48,-25067.82,-60.29,UK,-107.58,9075.62,8,18.71,-319.25,-42.09,347.07,12.84,2453.36,200.4
1531.14,-9253.8,-407.82,24388.72,528.54,-14.13,868.48,10.34,-47.08,-35.09,3,1268.2,-660.45,-10.29,3.6,22.83,16.73,-36532.95,-1017.54,Very high,-317.1,189.32,0.12,-47.67,-11572.74,-134.59,USA,-130.99,12895.96,10,56.38,-692.5,-65.07,-3012.87,0.98,4255.36,560.49
933.46,-17835.06,-237.83,37640.64,515.49,-7.21,2125.66,10.72,92.52,-90.62,3,1288.93,-603.03,-14.4,9.39,54.66,18.5,-13935.87,-937.61,Low,-121.38,83.84,0.28,-78.51,-22819.23,-108.07,Rest,-202.93,7924.88,6,26.63,166.68,-64.65,-2955.54,4.7,3285.22,96.81
774.32,-17132.22,-291.15,20636.1,625.98,-7.59,2096.42,17.61,35.5,-62.46,5,703.68,-320.31,-27.99,8.16,38.55,16.62,-21976.86,-359.53,Very high,-319.84,284.8,3.06,-214.17,-3706.77,-123.61,UK,-141.92,4150.9,8,28.52,-360.6,-53.25,-190.53,7.12,3438.8,-86.39
490.54,-4091.43,-293.35,27794.5,608.37,-5.96,1308.6,12.23,70.08,-75,3,1228.51,-498.78,-10.68,4.56,40.2,23.3,-41471.28,-225.11,Very high,-340.64,255.88,21.94,-184.59,-18248.94,-136.33,USA,-162.63,8614.64,2,-6.77,-442.1,-50.55,-2450.76,8.1,3928.54,2377.58
-367.56,-18502.89,-577.14,22570.3,550.95,-18.71,2199.36,8.65,35.72,-30.6,4,1660.16,-679.44,-9.27,8.34,37.41,6.93,-9407.13,-408.58,Low,-300.5,353.02,0,-107.61,-41211.36,-97.6,Rest,-114.84,2715.02,10,17.66,-426.21,-93.75,-270.84,8.36,4051.1,180.69
358.44,-10338.93,31.6,19891.98,619.68,-19.94,3046.88,9.64,4.92,-89.02,3,1023.71,-412.83,-12.6,14.64,41.28,16.84,-31203.93,-405.67,High,-338.16,223.74,1.16,-159.81,-28380.48,-85.92,UK,-147.64,11976.52,4,12.16,-182.61,-52.29,-2781.24,4.16,3599.28,2017.03
1093.82,-10732.59,227.25,17228.96,440.79,-13.92,2241.78,8.42,-10.06,-112.29,6,1419.19,-530.61,-12.84,9.9,46.26,15.48,-44693.46,-388.87,Very high,-242.68,285.8,2.28,-133.02,-31477.95,-109.82,Rest,-103.28,7351.5,10,-56.41,-361.21,-57.03,-63.69,14.54,5301.64,168.22
1055.02,-22823.4,-200.57,19782.42,532.44,-13.55,1025.68,6.73,-15,-42.56,5,1140.03,-660.45,-27.75,29.13,47.67,13.56,-29953.11,-889.27,High,-329.8,207.6,139.66,-299.28,-20626.26,-118.08,Rest,-140.5,9132.12,12,6.47,-658.51,-55.98,-1698.69,2.24,3190.64,-26.89
220.1,-15619.26,-126.24,34047.28,552.63,-9.45,2580.68,13.74,138.26,-54.47,3,960.41,-720.87,-31.02,8.85,41.28,13.35,-26683.38,-159.26,Very high,-549.46,183.6,3.96,-134.61,-34771.74,-104.73,Europe,-186.93,461.18,8,-49.31,-782.17,-80.55,-3363.99,7.24,3564.54,121.14
82.38,5033.85,-36.86,19859.22,328.38,-17.09,2588.02,9.7,-94.12,-101.13,4,894.69,-656.88,-17.61,9.69,50.07,15.89,-18599.82,-292.78,Very low,-287.42,245,1.56,-200.73,-39213.87,-78.07,UK,-173.51,12306.7,14,25,-451.97,-63.3,-1971.84,14.26,2820.94,-138.8
-173.62,-15360.39,-353.72,25435.12,602.82,-12.82,1162.92,11.97,-29.96,-100.42,3,1187.96,-506.01,-11.85,6.36,36.93,12.7,-28688.22,-680.37,Very high,-305.7,340.74,4.9,-152.19,-23177.07,-125.57,UK,-160.93,176.9,8,-12.91,235.69,-64.08,-1210.02,-2.18,3485.96,3154.9
2008.52,-14245.56,-133.78,33043.3,576.75,-17.95,1171.1,7,-143.32,-65.87,7,1218.68,-531.3,-16.98,10.83,23.22,23.09,-19529.88,-38.47,Medium,-188.52,255.96,0.42,19.47,-26981.73,-96.92,UK,-140.72,7504.28,14,-38.6,22.88,-39.75,-1932.9,6.94,3578.38,-145.59
