F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
0.2525,0,-4599.42,-10.53735,-4.4001,0,4.298,-9.993,-24.12,4.254,-5806.3,-4.58,5.78767,-9967.86,25003.74,-1.4,103855.64,5.208,1534.559,-4355.958,,True
1.102,0,-7707.44,-13.761,-5.784,1,5.3226,-18.176,-44.54,3.3344,-2684.9,-3.912,7.814,-12027.66,24534.54,-0.4,103826.44,2.5496,1527.451,-5052.28,-42.51,True
0.6263,1,-8405.44,-13.2798,-6.909,1,4.4928,-14.1229,-26.46,3.8822,-2902.08,-4.526,6.0901,-12401.16,26324.64,-0.4,103914.3,2.2688,1502.72,-4492.48,-42.06,False
0.4813,0,-4776.4,-13.1898,-4.08324,1,5.18,-21.979,-24.72,3.4643,-2756.74,-3.788,8.193,-11087.16,23693.94,-0.4,103817.44,2.4732,1516.59,-3850.88,,False
1.453,1,-4259.24,-13.803,-8.559,0,5.5242,-10.236,-56.36,4.447,-2772.52,-3.622,5.9881,-11413.05,24788.04,-1.4,103866.51,3.4722,1474.67,-3936.28,-40.86,False
0.7161,0,-4978.04,-10.6995,-8.766,1,4.8044,-16.988,-14.286,3.6007,-3929.3,-2.632,6.0529,-11543.58,21758.34,-1.4,103817.58,4.282,1551.49,-4664.88,-38.49,False
0.3344,0,-2335.44,-10.8171,-4.21698,0,4.9848,-17.764,-7.336,4.408,-3018.9,-2.8582,6.427,-9285.96,25524.24,-1.4,103953.9,2.6388,1481.98,-3941.68,-47.4,True
1.0209,1,-9949.44,-10.6035,-4.06788,0,10.558,-18.582,-7.138,3.6366,-1085.3,-3.578,5.81833,-11922.36,23065.89,-1.4,103791.26,2.3146,1517.73,-4483.16,-44.07,True
0.2548,0,-5060.84,-14.418,-8.169,1,7.25,-17.658,-0.8046,3.156,-2742.3,-5.404,6.1794,-9720.06,22795.44,-1.4,103777.98,3.7542,1557.44,-4912.08,-47.79,True
1.208,0,-5420.44,-13.014,-4.5918,1,8.456,-7.95,-13.54,4.421,-2702.6,-4.616,5.77431,-11884.86,23577.54,-1.4,103868.04,2.7016,1464.52,-3954.08,,True
2.086,0,-5161.64,-13.3761,-6.4299,0,4.0878,-16.726,-65.04,4.686,-2707,-2.8392,6.5908,-11479.5,32438.64,-0.4,103902.9,2.813,1618.5,-4512.46,-50.01,True
3.712,1,-5381.24,-17.841,-4.5939,1,4.33,-12.712,-41.7,5.04,-2805.64,-1.8276,6.5023,-11709.9,27143.64,-0.4,103812.52,3.6196,1354.32,-4398.78,-47.85,True
0.9828,1,-9887.44,-20.307,-4.06014,0,4.9316,-8.922,-27.6,4.451,-2804.62,-7.134,7.476,-12087.36,24875.34,-0.4,103866.52,2.2506,1513.18,-4306.72,-48.09,True
0.5542,1,-4849.04,-11.6562,-7.353,0,4.1754,-25.02,-8.298,3.2102,-2767.79,-4.134,5.762059,-12080.16,26468.64,-1.4,103825.88,5.306,1463.8,-2561.48,,False
0.11465,1,-5326.64,-14.22,-4.27365,0,8.278,-4.116,-2.892,3.5458,-2712.8,-3.3574,5.79445,-21608.76,23659.44,-1.4,103836.13,3.965,1434.68,-3836.48,,True
0.9697,1,-4745.757,-12.6438,-5.7729,1,4.5274,-16.346,-16.4,4.438,-2660.9,-1.8034,6.1341,-11145.06,20736.84,-1.4,103876.84,6.636,1417.62,-4041.48,,True
2.432,1,-4731.136,-13.695,-7.893,0,7.032,-11.777,-17.144,3.6215,-2717.5,-3.4752,5.77077,-11438.49,22831.14,-0.4,103830.93,4.35,1522.138,-3747.68,-44.07,False
0.2814,1,-5104.24,-10.9545,-4.3854,0,7.972,-15.124,-29.74,6.072,-3244.7,-5.548,6.069,-12968.46,23600.04,-1.4,103153.66,2.8468,1493.56,-4275.12,-37.86,False
0.624,1,-5037.84,-12.4311,-4.6638,0,5.4216,-9.105,-1.2258,3.0917,-2952.8,-3.4768,5.7600044,-11559.63,23628.84,-1.4,103851.19,2.4132,1509.23,-4002.48,,False
1.561,1,-4723.86,-16.83,-8.385,0,4.191,-8.511,-7.778,3.02465,-2758.43,-4.518,6.0304,-11293.26,18701.64,-0.4,103746.9,2.8968,1527.256,1830.52,,False
0.14582,0,-6467.04,-17.544,-7.449,0,5.2194,-17.969,-3.022,3.2277,-2774.22,-4.084,5.761334,-16091.76,24225.54,-1.4,104440.26,2.5688,1469.7,-3074.28,-42.54,True
0.8334,1,-5002.64,-10.7016,-4.8909,1,3.99884,-2.81,-56.22,5.069,-1416.3,-4.602,6.6048,-11373.9,18959.64,-1.4,104088.26,4.49,1540.318,-4324.62,,True
0.3836,1,-5247.84,-11.1879,-5.6718,0,5.057,-14.306,-4.578,3.1223,-2937.5,-1.9346,6.57,-12698.46,24647.64,-0.4,103888.18,2.7868,1064.22,-2257.48,,True
2.897,1,-4843.14,-15.231,-4.437,0,4.4058,-13.8494,-19.634,4.417,-2840.524,-2.909,5.7809,-11730.69,26396.64,-1.4,103885.28,9.638,1473.8,-4370.362,,False
1.601,1,-5310.84,-13.881,-7.629,0,4.045,-12.324,-10.468,3.2977,-2935.94,-3.2494,7.92,-11734.98,33422.64,-1.4,103845.21,2.8258,1524.915,-5153.68,,False
1.112,1,-4656.3,-11.6073,-6.0762,0,4.398,-18.88,-3.67,3.5119,-2998.5,-4.37,6.0137,-11450.79,26990.64,-1.4,103695.72,3.5534,1537.705,-4526.84,-44.82,False
0.8726,1,-4382.44,-15.609,-6.8871,0,4.3876,-19.656,-46.24,5.533,-2850.85,-2.1276,5.82815,-10946.76,23111.13,-1.4,103836.03,4.112,1478.69,-4187.5,,False
1.0293,1,-5249.04,-12.8076,-6.0294,1,9.118,-5.662,-5.232,3.4095,-2638.1,-4.88,5.78107,-12146.16,23037.24,-0.4,103863.56,5.802,1517.39,-4681.48,,True
1.455,0,-4977.84,-11.4138,-4.3815,1,8.028,-14.3073,-12.436,5.315,-2630.4,-3.682,5.80282,-11376.66,22643.04,-0.4,103819.86,4.854,1580.96,-4432.86,-38.94,False
1.806,0,-5533.44,-12.2937,-10.953,1,4.381,-21.362,-8.344,4.866,-3054.5,-5.174,6.3033,-11883.54,17768.64,-1.4,103834.51,2.8024,1449.18,-3969.28,,False
0.5402,1,-4499.24,-11.6205,-6.9609,0,9.644,-10.577,-8.374,3.04758,-2452.7,-7.212,5.77341,-10468.86,22837.44,-1.4,103876,2.399,1531.4932,352.52,-46.11,True
2.221,1,-6483.24,-11.5992,-4.8741,1,5.0802,-24.59,-14.168,3.0957,-2619.3,-2.073,5.9574,-11608.446,24201.84,-0.4,103807.28,2.3022,1496.41,-4026.48,-41.13,False
1.225,0,-5041.44,-12.5343,-7.662,1,7.532,-16.12,-7.308,3.5401,-2566.1,-5.398,5.8479,-12241.26,23819.64,-0.4,104600.06,8.918,1520.31,-4927.68,-45.39,True
1.215,1,-4704.14,-10.9821,-8.211,0,4.1876,-16.007,-10.894,6.458,-2232.9,-8.008,5.9013,-11161.86,20736.84,-1.4,103851,6.112,1534.356,-4258,,True
0.9751,1,-4377.44,-12.3474,-8.451,1,3.99812,-16.363,-48.66,3.2462,-2672.4,-3.65,6.7476,-11305.56,32945.64,-1.4,103874.48,2.4876,1516.51,-3313.08,,True
0.7907,1,-5671.44,-17.973,-4.4868,0,5.8176,-6.668,-28.06,4.628,-2794.17,-2.0234,5.8145,-11286.36,23897.04,-1.4,103764.08,2.2586,1609.37,-4355.682,-47.34,True
1.356,0,-4608.12,-12.771,-5.8089,0,5.0104,-12.611,-10.342,3.9078,-2741.3,-2.4072,5.9624,-11436.51,24220.14,-1.4,103808.5,3.6036,1448.98,-3920.48,-48.63,True
1.257,1,-5925.24,-11.5086,-5.3856,0,6.018,-13.2806,-1.9312,3.6635,-2393.1,-9.37,5.79501,-11082.96,23181.477,-0.4,103863.44,2.373,1563.23,-5053.08,,False
0.3631,1,-4948.64,-12.1389,-4.4313,1,6.746,-14.1813,-58.9,4.669,-2626,-2.788,6.4753,-11881.89,22788.24,-0.4,103949.12,6.98,1504.89,-4301.44,,True
1.977,1,-5187.84,-13.038,-7.899,0,5.4354,-22.262,-0.75,4.158,-2589.2,-1.9572,5.84043,-11526.45,23344.41,-0.4,103807.32,2.7022,1359.62,-3955.28,-45.54,False
1.248,0,-5298.64,-11.9097,-7.869,0,4.02958,-11.921,-4.436,4.009,-2546.7,-2.8868,7.379,-12018.36,33083.64,-0.4,103835.27,4.25,1448.81,-4264.58,-45.69,True
0.3576,0,-5245.24,-12.5286,-4.17567,0,4.9474,-20.355,-8.15,3.7309,-2970.2,-3.1866,7.643,-12860.76,22096.44,-0.4,103835.23,3.0792,1392.92,-3689.48,-44.04,False
0.762,0,-4858.16,-13.665,-9.012,0,5.5222,-13.2096,-6.044,3.02459,-2892.77,-3.0614,5.85014,-12007.26,23484.24,-1.4,103833.02,5.738,1428.12,-303.48,-46.68,False
0.1631,0,-4988.84,-13.509,-10.473,0,4.8286,-10.974,-0.6976,3.969,-2671.4,-2.0562,5.8886,-15536.76,24998.34,-1.4,103876,5.992,1228.42,-4013.88,,True
1.501,0,-4364.64,-12.9276,-6.4251,1,4.2114,-7.008,-7.974,3.8131,-2852.08,-3.4742,6.0383,-11398.41,28691.64,-1.4,103804.84,3.8552,1489.93,-3842.28,-50.22,False
0.1883,1,-5385.24,-12.1659,-4.3761,0,7.224,-13.4382,-35.62,3.1946,-2954.4,-4.208,6.941,-13385.76,23708.64,-1.4,103904.96,3.25,1538.487,-5984.88,,False
0.587,1,-4747.945,-12.7953,-7.425,0,5.001,-22.504,-1.7518,5.319,-2852.84,-3.588,5.8927,-10754.16,22612.14,-1.4,103845.08,4.518,1577.96,-4409.88,-43.41,False
1.153,1,-6367.64,-10.785,-4.65,1,4.128,-14.4025,-20.4,3.8204,-3831.4,-3.1774,6.812,-11700.93,30398.64,-0.4,103852.67,2.3242,1564.93,-4919.48,-39.72,False
0.9311,0,-4995.24,-12.1764,-4.7589,1,4.9042,-28.85,-55.24,5.861,-2217.4,-3.057,5.81319,-10969.86,24164.64,-0.4,103835.64,4.838,1676.02,-4461.94,,True
0.6828,1,-5766.04,-11.8536,-4.8666,1,7.938,-11.172,-8.014,3.2704,-2911.39,-2.9676,7.489,-11922.06,23569.44,-1.4,103930.52,2.8358,1551.19,-5559.68,,False
1.224,1,-4424.64,-16.677,-8.313,1,4.9196,-15.15,-12.676,3.8161,-2891.28,-4.822,7.069,-11328.69,24196.14,-0.4,103922.4,4.0364,1519.94,-4089.48,,False
0.9912,1,-5566.64,-10.9698,-8.364,0,3.99842,-15.426,-17.442,3.7323,-1933.8,-10.616,5.8756,-12229.26,18449.64,-1.4,103872.12,3.8368,1509.36,-3772.28,,True
0.6697,1,-4630.96,-11.4516,-4.9707,0,8.616,-19.522,-1.698,3.2263,-2856.36,-3.594,5.761497,-10846.56,23102.4,-1.4,103837.7,4.446,1549.2,-3947.68,-40.11,False
0.8394,1,-5488.44,-11.9115,-5.1072,0,7.046,-12.875,-13.292,3.3053,-2544.1,-2.5786,6.0699,-11860.29,23621.04,-0.4,103885.3,3.432,1522.223,-4645.08,,True
